age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,self-employed,2,1,0,238,1,1,0,5,3,45,5,-1,0,3,0
42,management,0,2,0,221,1,0,2,7,8,720,2,-1,0,3,0
38,blue-collar,0,1,0,889,0,1,2,18,6,362,1,-1,0,3,0
48,blue-collar,1,0,0,750,1,0,0,18,8,90,6,-1,0,3,0
34,technician,2,1,0,0,1,1,2,16,8,214,1,-1,0,3,0
40,management,1,2,0,89,1,1,1,9,3,148,6,-1,0,3,0
32,technician,2,1,0,0,0,0,0,21,1,126,2,-1,0,3,0
33,blue-collar,1,1,0,625,1,0,2,28,8,410,1,-1,0,3,0
55,technician,1,3,0,574,1,0,0,29,4,243,2,-1,0,3,0
58,management,1,0,0,320,1,0,2,30,8,171,2,-1,0,3,0
25,technician,2,2,0,468,1,0,2,15,8,147,1,-1,0,3,0
47,services,1,1,0,440,1,0,2,12,6,91,1,-1,0,3,0
40,unemployed,1,1,0,0,1,0,0,19,9,332,1,183,1,0,0
39,entrepreneur,1,3,0,98,1,0,1,15,8,59,3,367,1,1,0
40,self-employed,1,2,0,642,0,0,0,18,9,147,3,-1,0,3,0
38,blue-collar,1,1,0,526,1,1,2,23,8,553,2,-1,0,3,0
37,blue-collar,1,1,0,954,1,0,2,2,6,402,9,-1,0,3,0
50,blue-collar,1,0,0,-1,0,0,0,19,1,195,2,-1,0,3,0
58,management,2,2,0,331,0,1,0,28,5,82,3,-1,0,3,0
58,services,0,1,0,462,0,0,0,13,9,495,1,93,1,2,1
28,self-employed,2,2,0,0,1,0,0,21,5,479,1,-1,0,3,0
41,technician,1,1,0,0,0,0,0,29,1,141,2,-1,0,3,0
30,management,1,2,0,151,0,0,0,19,1,82,4,-1,0,3,0
32,management,0,2,0,883,1,0,0,10,2,798,1,185,5,1,1
27,services,2,1,0,266,0,1,0,7,5,232,1,-1,0,3,0
48,management,1,2,0,0,0,0,0,26,1,60,5,-1,0,3,0
36,technician,1,2,0,491,1,0,2,8,8,103,3,-1,0,3,0
54,management,1,2,0,3,0,1,0,8,5,443,1,-1,0,3,0
36,blue-collar,1,1,0,198,1,0,2,9,8,400,2,-1,0,3,0
34,technician,0,1,0,0,1,1,0,18,1,374,16,-1,0,3,0
43,technician,1,1,0,136,0,0,0,25,1,363,7,-1,0,3,1
32,management,2,2,0,28,0,0,0,8,1,111,2,-1,0,3,0
33,management,2,2,0,335,0,0,0,29,1,130,4,-1,0,3,0
51,housemaid,1,3,0,174,0,0,1,29,5,308,3,-1,0,3,0
39,unemployed,1,1,0,270,1,0,2,3,6,116,1,-1,0,3,0
49,housemaid,0,0,0,198,1,0,2,13,8,205,3,-1,0,3,0
25,technician,1,2,0,914,1,0,0,12,8,185,2,-1,0,3,0
39,self-employed,1,1,0,31,1,0,0,20,9,61,2,181,4,0,0
54,technician,1,1,0,0,0,0,1,14,1,159,2,106,6,2,0
32,management,2,2,0,347,1,0,0,18,8,213,1,264,6,0,0
36,management,1,2,0,860,1,0,2,20,8,294,15,-1,0,3,0
54,technician,1,1,0,89,1,0,0,10,5,140,3,-1,0,3,0
31,technician,1,1,0,0,1,1,0,28,4,71,1,223,9,1,0
45,services,1,1,0,0,0,1,0,8,5,47,7,-1,0,3,0
31,admin.,2,1,0,68,1,0,0,16,0,570,2,-1,0,3,0
45,technician,1,1,0,-149,1,0,0,14,5,287,2,-1,0,3,0
46,management,0,2,0,225,1,0,0,14,8,201,1,345,1,1,0
50,management,1,2,0,112,1,0,0,4,9,70,5,85,5,1,0
44,management,0,2,0,0,0,0,0,22,1,54,2,-1,0,3,0
26,blue-collar,2,1,0,179,0,0,0,30,5,103,3,-1,0,3,0
48,blue-collar,1,0,0,199,0,0,1,18,1,29,2,-1,0,3,0
60,blue-collar,1,3,0,231,1,0,2,12,8,57,2,-1,0,3,0
27,admin.,0,1,0,76,1,0,2,4,6,236,1,-1,0,3,0
30,unemployed,2,2,0,302,0,0,0,11,3,528,3,-1,0,3,1
28,admin.,2,1,0,189,1,0,0,31,5,68,2,-1,0,3,0
58,retired,1,0,0,565,0,0,1,7,5,876,1,-1,0,3,1
37,entrepreneur,1,2,0,310,0,0,0,1,11,76,1,-1,0,3,0
39,technician,1,1,0,6,1,0,0,18,8,122,3,357,4,0,0
52,unemployed,1,0,0,-110,0,1,0,29,4,141,1,-1,0,3,0
36,blue-collar,2,1,0,35,1,0,2,3,6,435,3,-1,0,3,0
47,blue-collar,1,0,0,292,0,1,1,28,5,210,3,-1,0,3,0
58,retired,1,1,0,35,0,0,0,29,5,336,7,-1,0,3,0
43,technician,1,1,0,50,0,0,2,28,8,63,1,-1,0,3,0
36,admin.,2,1,0,319,1,0,0,18,8,120,2,-1,0,3,0
31,technician,2,2,0,424,0,0,0,21,1,93,2,-1,0,3,0
56,blue-collar,1,0,0,151,0,0,0,3,3,128,1,-1,0,3,0
35,services,1,1,0,181,1,0,0,31,5,5,3,-1,0,3,0
31,blue-collar,1,3,0,-120,1,0,0,17,5,231,2,-1,0,3,0
50,management,1,2,0,78,1,0,0,14,4,218,3,161,9,1,0
39,technician,1,2,0,209,0,0,2,23,5,36,2,-1,0,3,0
55,technician,1,1,0,0,0,0,0,19,9,336,1,-1,0,3,0
43,blue-collar,0,0,0,328,0,1,0,8,5,192,1,-1,0,3,0
34,housemaid,1,2,0,0,0,0,0,26,8,141,1,188,1,0,0
51,self-employed,1,0,0,307,1,1,2,17,6,65,2,-1,0,3,0
32,management,1,2,0,0,0,0,0,26,1,104,9,-1,0,3,0
53,technician,1,1,0,719,1,0,2,14,8,230,1,-1,0,3,0
44,management,0,2,0,0,0,0,0,10,1,71,1,-1,0,3,0
36,management,1,2,0,0,1,0,2,27,8,145,2,-1,0,3,0
30,management,2,2,0,149,1,0,2,3,6,220,2,-1,0,3,0
33,entrepreneur,1,1,0,-118,1,1,2,27,8,421,3,-1,0,3,0
27,technician,2,1,0,842,0,0,0,30,5,273,1,91,1,1,0
29,technician,1,1,0,0,1,0,0,28,5,83,6,-1,0,3,0
39,services,1,1,0,0,1,0,2,20,8,793,2,-1,0,3,0
47,services,1,1,0,51,1,1,2,16,8,312,1,-1,0,3,0
30,blue-collar,2,1,1,447,0,0,2,14,8,103,6,-1,0,3,0
34,admin.,1,1,0,396,1,0,0,16,5,101,3,-1,0,3,0
50,technician,1,1,0,0,0,0,0,7,5,152,2,-1,0,3,0
39,blue-collar,1,1,0,293,1,0,2,23,8,160,3,-1,0,3,0
36,technician,1,1,0,474,1,0,2,27,8,59,1,-1,0,3,0
36,technician,1,2,0,0,0,0,0,22,1,147,2,-1,0,3,0
27,management,2,2,0,88,0,0,0,4,8,143,1,-1,0,3,0
29,services,1,1,0,308,1,0,2,28,8,75,1,-1,0,3,0
55,management,1,2,0,0,1,0,2,14,8,159,2,-1,0,3,0
36,technician,0,1,0,-435,1,0,2,2,6,85,8,-1,0,3,0
28,technician,2,1,0,389,1,0,0,11,8,15,7,-1,0,3,0
50,management,0,2,0,356,0,0,0,8,8,198,2,358,5,1,0
71,retired,0,2,0,261,0,0,0,12,1,1117,2,-1,0,3,0
31,admin.,2,1,0,757,0,0,0,3,3,343,2,-1,0,3,0
45,management,2,2,0,16,0,0,0,31,5,59,2,-1,0,3,0
42,blue-collar,1,1,0,-422,0,0,0,9,5,31,1,-1,0,3,0
45,admin.,1,1,0,248,0,0,0,16,5,212,2,-1,0,3,0
47,technician,1,0,0,145,1,0,2,7,8,157,6,-1,0,3,0
60,retired,0,1,0,598,0,1,0,8,5,96,1,-1,0,3,0
35,management,1,2,0,949,1,0,2,27,8,245,2,-1,0,3,0
31,technician,2,2,0,614,0,0,0,11,1,72,4,-1,0,3,0
50,self-employed,1,2,0,202,1,0,0,15,0,107,1,148,4,0,0
34,technician,1,1,0,114,1,1,0,4,6,153,1,309,3,1,0
56,services,1,1,0,-229,0,1,0,23,5,55,10,-1,0,3,0
29,services,1,1,0,182,1,0,1,13,8,38,3,-1,0,3,0
31,blue-collar,1,1,0,401,0,0,0,14,1,96,3,-1,0,3,0
44,technician,0,3,0,759,1,0,2,23,8,397,1,-1,0,3,0
35,student,2,3,0,0,0,0,1,28,4,122,3,-1,0,3,0
36,technician,1,2,0,629,1,1,0,29,2,109,1,246,1,0,0
54,retired,1,1,0,153,1,1,2,26,8,74,1,-1,0,3,0
32,management,1,2,0,553,1,0,0,22,5,72,1,-1,0,3,0
60,retired,1,1,0,78,1,0,2,12,8,113,3,-1,0,3,0
32,technician,2,1,0,-28,0,1,2,4,5,400,1,-1,0,3,0
57,management,1,2,0,929,0,0,0,19,1,387,8,-1,0,3,0
34,blue-collar,1,0,0,428,1,0,0,18,8,59,2,-1,0,3,0
27,student,2,1,0,268,1,0,0,13,8,528,1,358,2,0,0
52,management,2,2,0,83,0,0,0,26,1,1223,6,-1,0,3,1
45,admin.,0,3,0,998,1,0,1,30,5,38,2,-1,0,3,0
39,blue-collar,2,0,0,6,1,0,0,19,9,286,2,-1,0,3,0
48,blue-collar,2,1,0,312,1,1,0,3,3,369,2,-1,0,3,0
36,management,2,1,0,0,0,0,0,13,1,333,5,-1,0,3,0
31,technician,2,1,0,691,1,0,0,8,8,198,1,-1,0,3,0
41,management,1,2,0,771,1,0,0,26,1,106,8,-1,0,3,0
30,self-employed,2,1,0,192,0,0,0,22,5,423,1,-1,0,3,0
57,retired,1,2,0,0,0,0,0,12,1,116,4,-1,0,3,0
29,services,0,1,0,84,1,0,0,13,0,1101,2,-1,0,3,1
30,management,2,2,0,2,0,0,0,16,6,102,1,85,1,0,0
52,technician,1,1,0,64,0,0,1,29,1,20,2,-1,0,3,0
32,management,2,1,0,249,1,0,2,2,6,258,1,-1,0,3,0
36,technician,2,1,0,0,0,0,0,29,1,85,6,-1,0,3,0
26,blue-collar,1,1,0,128,0,0,2,4,5,355,1,-1,0,3,0
37,blue-collar,1,1,0,196,1,0,2,5,6,66,3,-1,0,3,0
34,technician,1,1,0,351,1,0,0,18,5,467,1,-1,0,3,0
32,services,1,1,0,38,1,0,0,15,8,744,1,-1,0,3,1
30,management,2,2,1,35,0,0,0,30,5,185,4,-1,0,3,0
27,technician,2,1,0,235,1,0,0,12,8,13,5,-1,0,3,0
42,admin.,2,1,0,30,1,0,0,4,3,98,1,266,3,0,0
33,blue-collar,2,0,0,92,1,0,2,9,8,127,1,-1,0,3,0
37,blue-collar,1,1,0,67,0,0,2,3,6,45,2,-1,0,3,0
39,management,2,2,0,0,1,0,0,12,8,561,4,369,3,0,0
33,management,2,2,0,349,0,0,0,22,1,182,1,-1,0,3,0
49,entrepreneur,1,1,0,167,1,1,2,6,8,198,3,-1,0,3,0
46,management,0,1,0,558,0,0,0,19,1,126,6,-1,0,3,0
31,services,1,1,0,-230,1,1,0,16,5,715,1,-1,0,3,0
30,blue-collar,2,1,1,239,1,0,2,21,8,412,1,-1,0,3,1
43,management,0,2,0,497,0,0,0,13,8,66,1,363,22,0,0
42,blue-collar,1,1,0,179,1,0,0,17,9,96,1,-1,0,3,0
30,admin.,2,2,0,305,0,0,0,30,0,633,1,85,2,2,1
33,management,2,2,0,-67,1,0,2,5,8,364,1,-1,0,3,0
29,blue-collar,2,1,0,770,1,0,0,17,0,341,1,-1,0,3,0
29,technician,1,2,0,858,1,0,0,12,6,234,7,330,1,0,0
80,housemaid,1,0,0,0,0,0,0,23,3,639,1,189,1,0,1
36,blue-collar,0,0,0,117,1,0,2,2,6,123,4,-1,0,3,0
38,self-employed,1,2,0,846,0,0,0,2,6,253,1,-1,0,3,0
44,management,1,1,1,0,1,0,0,11,5,96,2,-1,0,3,0
31,services,2,1,0,31,1,1,2,26,8,501,2,-1,0,3,0
57,admin.,0,0,0,179,1,0,0,15,8,67,1,368,2,0,0
37,blue-collar,1,0,0,543,1,0,2,21,8,281,1,-1,0,3,0
50,blue-collar,1,1,0,253,1,1,0,5,8,475,2,-1,0,3,0
42,blue-collar,1,0,0,-97,1,0,0,3,3,216,4,271,5,0,0
36,blue-collar,1,1,0,199,1,0,0,9,5,183,1,-1,0,3,0
43,management,1,2,0,489,1,0,0,8,8,130,1,172,2,1,0
31,admin.,1,0,0,355,1,1,2,4,6,61,6,-1,0,3,0
49,technician,2,1,0,-97,1,0,2,6,6,92,2,-1,0,3,0
35,management,0,2,0,473,0,1,0,5,1,37,2,-1,0,3,0
34,self-employed,1,2,0,263,0,0,0,4,8,203,1,78,8,1,0
46,blue-collar,1,1,0,781,0,0,2,13,8,152,1,-1,0,3,0
32,blue-collar,1,1,0,119,0,0,0,4,8,20,5,-1,0,3,0
35,management,0,2,0,434,1,0,0,11,8,277,1,271,2,2,0
57,retired,0,1,0,-331,1,0,2,6,8,531,1,-1,0,3,0
49,management,2,2,0,588,0,0,0,28,1,70,9,-1,0,3,0
35,admin.,1,1,1,0,0,1,2,4,5,105,3,-1,0,3,0
29,self-employed,1,1,0,-76,1,0,2,27,8,305,2,-1,0,3,0
32,services,2,1,0,152,1,0,0,25,8,158,2,-1,0,3,1
49,unemployed,1,0,0,-384,1,0,2,27,8,25,1,-1,0,3,0
45,technician,1,3,0,473,1,0,2,27,8,147,1,-1,0,3,0
34,technician,2,1,0,475,1,0,0,29,5,538,8,-1,0,3,0
53,technician,1,1,0,0,0,0,0,22,1,77,9,-1,0,3,0
42,entrepreneur,1,0,0,149,0,0,0,20,1,94,2,-1,0,3,0
52,retired,1,1,0,424,0,0,0,19,9,143,1,154,3,0,0
34,blue-collar,2,1,0,79,0,1,0,20,9,104,1,-1,0,3,0
34,technician,0,2,0,674,1,0,0,7,1,587,2,-1,0,3,1
27,services,1,1,0,0,1,0,0,22,5,1608,13,-1,0,3,1
43,unemployed,1,2,0,58,1,0,0,9,3,48,4,-1,0,3,0
41,technician,1,2,0,532,1,0,0,9,5,74,1,-1,0,3,0
35,blue-collar,1,0,0,422,1,0,0,14,8,73,1,-1,0,3,0
41,management,1,2,0,437,1,0,2,3,6,14,21,-1,0,3,0
36,blue-collar,0,0,0,-308,1,0,0,12,8,725,1,-1,0,3,1
51,housemaid,1,0,0,30,1,0,0,14,5,333,2,-1,0,3,0
37,self-employed,1,2,0,137,0,0,0,13,1,244,6,-1,0,3,0
42,admin.,2,1,0,-247,1,1,1,21,10,519,1,166,1,1,1
26,admin.,2,1,0,321,1,0,0,22,5,242,7,-1,0,3,0
23,services,2,1,0,250,1,0,0,18,8,222,1,-1,0,3,0
50,management,1,2,0,-470,1,0,0,19,9,130,2,160,1,0,0
37,blue-collar,1,1,0,140,1,1,0,7,8,490,1,-1,0,3,0
37,management,1,2,0,410,0,0,0,29,4,337,2,-1,0,3,0
39,technician,1,1,0,116,0,0,0,24,1,79,2,94,2,2,0
47,services,1,1,0,0,1,0,1,9,5,250,1,-1,0,3,0
44,blue-collar,1,1,0,878,1,0,0,2,6,130,1,-1,0,3,0
42,services,1,1,0,96,1,0,0,5,8,238,3,340,2,0,0
31,blue-collar,1,1,0,472,1,0,2,13,8,907,2,-1,0,3,0
58,services,1,0,0,65,0,0,2,27,6,162,1,-1,0,3,0
46,management,1,2,0,0,0,0,2,7,8,70,2,-1,0,3,0
41,admin.,2,1,0,400,1,0,2,4,6,99,6,-1,0,3,0
33,blue-collar,1,1,0,137,0,1,0,18,5,305,12,-1,0,3,0
31,unemployed,1,1,0,24,1,0,0,19,9,631,1,-1,0,3,0
38,technician,2,1,0,311,1,0,0,28,8,61,2,-1,0,3,0
55,housemaid,1,1,0,139,0,0,0,22,1,256,2,-1,0,3,0
47,management,2,2,0,0,0,0,2,11,6,58,3,-1,0,3,0
51,housemaid,1,0,0,492,1,0,2,20,8,142,3,-1,0,3,0
46,management,2,2,0,334,1,0,1,4,8,36,6,90,2,1,0
61,management,1,2,0,997,0,0,0,10,7,106,1,-1,0,3,1
47,management,2,2,0,440,0,0,0,21,1,71,4,-1,0,3,0
34,technician,1,1,0,47,0,0,0,25,1,132,6,-1,0,3,0
36,blue-collar,0,1,0,-11,0,0,2,5,6,152,2,-1,0,3,0
26,blue-collar,2,1,0,396,1,0,2,28,8,302,1,-1,0,3,0
35,management,1,2,0,8,0,0,0,23,0,93,3,-1,0,3,1
26,management,2,2,0,170,0,0,0,15,6,129,1,-1,0,3,1
61,retired,1,1,0,76,1,0,0,15,5,195,7,-1,0,3,0
74,retired,1,1,0,921,0,0,1,17,0,394,2,-1,0,3,1
53,blue-collar,1,1,0,483,1,0,0,3,3,288,3,-1,0,3,0
46,self-employed,1,1,0,390,1,0,0,31,5,208,2,-1,0,3,0
47,management,1,2,0,0,0,0,0,27,10,508,1,-1,0,3,1
42,blue-collar,2,0,0,92,0,0,0,30,5,86,2,-1,0,3,0
42,technician,1,1,0,2,0,0,2,29,8,249,2,-1,0,3,0
49,housemaid,1,0,0,249,1,0,0,21,9,450,1,-1,0,3,0
66,retired,1,0,0,206,0,0,0,9,3,479,1,-1,0,3,1
38,management,2,2,0,0,0,0,0,24,5,164,1,-1,0,3,0
34,admin.,1,2,0,37,0,0,0,6,3,45,1,-1,0,3,0
28,student,2,1,0,28,0,0,0,29,4,220,2,-1,0,3,0
36,entrepreneur,1,1,0,134,0,0,2,20,8,98,1,-1,0,3,0
52,retired,1,1,0,603,0,1,2,9,6,79,1,-1,0,3,0
46,admin.,1,0,0,276,1,1,2,6,8,157,2,-1,0,3,0
52,blue-collar,1,1,0,161,1,0,2,13,8,274,2,-1,0,3,0
26,management,0,2,1,-402,0,1,2,12,8,127,2,-1,0,3,0
40,admin.,2,1,0,263,1,0,2,6,8,231,1,-1,0,3,0
31,management,1,2,0,623,1,0,0,13,8,96,2,349,5,0,0
33,admin.,1,1,0,95,1,0,0,30,0,335,1,-1,0,3,1
53,services,0,1,0,765,1,0,0,14,8,959,3,174,7,1,1
31,blue-collar,1,1,0,191,1,0,2,2,6,40,1,-1,0,3,0
44,blue-collar,1,0,0,420,1,0,2,7,8,110,2,-1,0,3,0
35,admin.,1,1,0,0,0,0,2,7,8,326,1,-1,0,3,0
32,technician,1,1,1,4,1,1,0,25,1,132,8,-1,0,3,0
51,admin.,1,1,0,423,1,1,0,16,10,95,1,-1,0,3,0
31,blue-collar,1,3,0,-120,1,0,0,3,3,100,3,201,2,0,0
41,admin.,0,1,0,-365,1,0,2,28,8,226,10,-1,0,3,0
36,self-employed,1,1,0,189,1,0,0,19,9,136,1,120,1,0,0
29,housemaid,2,2,0,19,0,0,0,5,3,110,2,64,2,2,1
53,blue-collar,2,3,0,0,0,0,2,12,8,140,7,-1,0,3,0
48,blue-collar,1,1,0,425,1,0,1,9,5,693,2,-1,0,3,0
36,management,0,2,0,608,0,0,0,26,1,125,2,-1,0,3,0
50,unknown,1,0,0,341,1,1,0,20,0,670,4,340,2,2,1
39,admin.,1,1,0,607,1,0,0,12,8,454,2,364,3,0,1
49,admin.,1,1,0,381,0,0,0,5,1,504,2,-1,0,3,0
33,unemployed,0,1,0,385,0,0,1,27,1,29,28,-1,0,3,0
27,blue-collar,1,1,0,362,1,0,2,14,8,332,2,-1,0,3,0
51,blue-collar,1,0,0,377,1,0,1,3,3,143,4,272,1,0,0
26,admin.,2,1,0,802,0,0,0,30,4,77,1,2,2,1,0
45,admin.,1,1,0,194,0,0,0,31,5,517,4,-1,0,3,0
54,technician,1,1,0,-315,0,1,0,10,5,2029,1,-1,0,3,1
47,technician,1,1,0,-9,0,0,0,14,1,457,2,-1,0,3,0
42,housemaid,1,0,0,83,0,1,0,7,1,184,1,-1,0,3,0
50,entrepreneur,1,2,0,433,1,0,0,18,8,47,4,-1,0,3,0
37,admin.,1,1,0,-107,1,0,2,28,8,158,2,-1,0,3,0
40,services,1,1,0,51,1,0,0,11,8,50,1,-1,0,3,0
50,services,1,1,0,961,0,1,0,14,1,757,4,-1,0,3,0
57,retired,1,1,0,49,1,1,0,25,1,93,4,-1,0,3,0
49,technician,1,1,0,-147,1,0,0,20,0,390,1,-1,0,3,0
35,services,1,1,0,0,1,0,0,18,8,146,2,-1,0,3,0
28,blue-collar,2,1,0,0,1,0,2,28,8,386,1,-1,0,3,0
58,management,1,2,0,172,0,0,0,19,1,145,7,-1,0,3,0
31,admin.,2,1,0,-407,0,1,0,7,5,230,1,-1,0,3,0
36,management,0,2,0,649,0,0,0,16,5,237,2,91,1,0,0
30,unemployed,1,1,0,142,1,0,2,20,8,350,4,-1,0,3,0
29,services,2,1,0,209,1,0,0,28,5,487,7,-1,0,3,0
26,student,2,2,0,294,0,0,0,5,7,87,1,91,2,2,1
62,unknown,1,1,0,367,0,0,1,2,7,139,5,-1,0,3,0
34,management,2,2,0,340,1,0,2,3,6,633,28,-1,0,3,0
57,admin.,1,1,0,169,0,0,0,14,1,180,1,106,2,0,0
36,self-employed,1,2,0,506,0,0,0,25,1,47,1,120,1,0,0
36,management,2,2,0,678,0,1,2,4,5,85,3,-1,0,3,0
27,management,2,2,0,212,1,0,0,15,8,373,1,-1,0,3,0
37,technician,0,1,0,23,0,0,0,20,1,289,2,-1,0,3,0
31,services,0,0,0,459,1,0,0,7,8,623,1,293,1,2,1
40,blue-collar,1,1,0,61,1,0,2,7,8,112,3,-1,0,3,0
38,management,2,2,0,0,1,0,0,17,9,213,2,-1,0,3,0
59,blue-collar,1,0,0,748,0,0,2,29,8,184,1,-1,0,3,0
52,admin.,1,1,0,395,1,0,2,15,8,391,3,-1,0,3,0
56,blue-collar,1,0,0,420,1,0,2,9,8,76,1,-1,0,3,0
32,admin.,1,1,0,76,1,0,2,21,8,189,2,-1,0,3,0
24,blue-collar,1,1,0,0,0,0,2,28,8,94,1,-1,0,3,0
51,blue-collar,1,0,0,844,1,0,2,29,8,184,3,-1,0,3,0
36,technician,1,2,0,167,1,0,0,28,4,57,1,-1,0,3,0
36,management,1,1,0,80,1,0,2,30,8,251,3,-1,0,3,0
30,technician,1,2,0,569,0,0,0,27,1,976,12,-1,0,3,1
27,management,2,2,1,0,0,1,0,8,5,46,1,-1,0,3,0
38,entrepreneur,1,2,0,0,1,0,0,18,9,185,3,-1,0,3,0
36,technician,2,1,1,12,0,0,0,12,1,587,2,-1,0,3,1
45,technician,1,1,0,49,0,0,0,29,5,65,2,-1,0,3,0
44,housemaid,1,2,0,460,0,0,2,17,6,491,1,-1,0,3,0
42,technician,1,1,0,613,1,0,0,11,8,432,2,-1,0,3,0
57,retired,1,0,0,-464,1,0,0,4,3,75,1,190,6,0,0
48,technician,1,1,0,17,1,1,0,17,9,81,1,-1,0,3,0
56,retired,1,0,0,-1,0,0,0,27,1,89,23,-1,0,3,0
54,housemaid,1,3,0,0,0,0,0,14,0,94,5,145,3,1,0
25,management,1,2,0,-242,1,1,0,18,8,600,4,332,4,1,1
39,services,2,1,0,471,0,0,2,15,10,5,1,-1,0,3,0
32,services,1,1,0,162,1,0,2,14,8,297,2,-1,0,3,0
35,blue-collar,1,1,0,243,1,0,0,20,0,41,3,-1,0,3,0
58,blue-collar,1,0,0,0,1,0,2,29,8,535,2,-1,0,3,0
55,management,1,2,0,171,1,0,0,8,1,73,6,-1,0,3,0
42,entrepreneur,1,2,0,157,1,1,2,7,8,650,1,-1,0,3,0
28,admin.,1,1,0,934,1,0,2,4,5,53,2,-1,0,3,0
48,blue-collar,1,1,0,-19,0,1,2,4,5,270,1,-1,0,3,0
51,management,2,2,1,-55,1,0,0,18,1,119,6,-1,0,3,0
38,housemaid,1,0,0,21,0,0,0,26,1,634,2,-1,0,3,0
27,blue-collar,2,1,0,14,0,0,2,14,8,72,2,-1,0,3,0
50,technician,2,1,0,246,1,0,0,17,9,270,1,123,2,0,0
44,blue-collar,1,0,0,887,1,0,0,12,8,165,2,363,1,0,0
40,management,1,2,0,51,0,0,0,19,1,164,2,-1,0,3,0
29,services,2,1,0,-287,1,0,0,18,8,196,1,-1,0,3,0
34,services,1,1,0,0,1,0,0,14,5,78,4,-1,0,3,0
50,entrepreneur,1,2,0,52,0,0,0,31,5,22,8,-1,0,3,0
54,retired,0,0,0,22,0,0,2,20,6,23,4,-1,0,3,0
34,admin.,2,2,0,18,1,1,0,30,0,359,1,-1,0,3,1
39,management,2,1,0,835,1,0,2,29,8,587,4,-1,0,3,0
41,technician,0,1,0,52,0,0,0,20,1,261,2,-1,0,3,0
40,self-employed,1,0,0,92,1,0,2,13,8,92,1,-1,0,3,0
48,management,1,2,0,586,1,1,0,6,8,179,2,-1,0,3,0
25,technician,2,1,0,959,0,0,0,9,5,144,5,-1,0,3,0
54,retired,1,0,0,208,0,0,2,12,8,255,1,-1,0,3,0
34,services,1,1,0,-315,1,0,2,8,8,56,2,-1,0,3,0
48,management,1,2,1,-13,1,0,0,15,8,20,6,291,2,1,0
37,admin.,1,2,0,801,0,0,0,11,1,331,7,-1,0,3,0
32,management,2,2,0,751,1,0,2,8,8,64,1,-1,0,3,0
45,blue-collar,1,1,0,784,1,1,2,3,6,34,1,-1,0,3,0
43,blue-collar,2,1,0,24,0,0,0,12,8,68,1,363,1,0,0
41,management,1,2,0,72,1,0,2,7,8,764,3,-1,0,3,0
43,blue-collar,1,0,0,188,1,0,0,12,8,58,3,347,5,0,0
32,services,1,1,0,61,1,0,0,8,5,529,5,-1,0,3,0
31,blue-collar,2,2,0,462,1,1,2,19,8,147,1,-1,0,3,0
49,unknown,1,1,0,0,0,0,0,28,1,173,2,-1,0,3,0
37,blue-collar,0,1,0,0,1,0,0,21,0,146,4,-1,0,3,1
34,management,1,1,0,-294,1,0,2,27,8,532,2,-1,0,3,0
43,technician,1,1,0,275,0,0,0,25,1,69,6,-1,0,3,0
44,management,1,2,0,724,1,0,0,17,9,157,2,172,1,0,0
44,services,1,1,0,27,0,0,0,25,8,485,1,-1,0,3,0
53,admin.,0,1,0,26,1,0,0,7,8,56,1,359,1,0,0
36,technician,1,1,0,191,0,0,0,31,1,69,1,-1,0,3,0
58,technician,0,1,0,-123,0,0,0,5,1,131,2,-1,0,3,0
26,student,2,1,0,-147,0,0,2,4,6,95,2,-1,0,3,0
34,technician,2,1,0,179,0,0,0,19,1,294,3,-1,0,3,0
55,blue-collar,1,1,0,471,1,0,2,30,8,58,2,-1,0,3,0
34,entrepreneur,1,2,0,105,1,0,2,28,8,249,2,-1,0,3,0
38,housemaid,0,1,0,70,0,0,0,27,10,255,3,148,1,2,1
30,admin.,1,2,0,0,1,0,0,24,5,209,2,-1,0,3,0
39,technician,1,3,0,839,0,0,2,30,8,825,2,-1,0,3,0
37,management,1,2,0,547,1,1,2,21,8,143,1,-1,0,3,0
26,technician,2,1,0,261,1,0,2,27,8,371,2,-1,0,3,0
43,technician,1,1,0,0,1,1,0,4,3,539,8,204,5,0,0
42,management,1,1,1,-34,0,0,0,5,3,176,1,-1,0,3,0
31,admin.,1,1,0,5,1,1,0,16,5,101,7,-1,0,3,0
45,technician,1,2,0,265,0,0,0,28,1,14,3,-1,0,3,0
37,self-employed,1,1,0,487,0,1,0,27,1,155,15,-1,0,3,0
38,blue-collar,0,1,0,0,1,0,0,11,8,580,1,173,1,0,0
36,services,2,1,0,174,1,0,2,7,8,223,2,-1,0,3,0
30,technician,2,1,0,57,0,0,0,2,3,465,2,-1,0,3,0
42,management,0,2,0,0,0,0,2,19,8,131,2,-1,0,3,0
71,unknown,1,2,0,353,0,0,0,27,4,208,1,93,2,0,0
54,blue-collar,1,1,0,448,1,1,0,5,1,98,1,-1,0,3,0
53,entrepreneur,1,0,0,27,1,0,1,10,11,230,3,-1,0,3,1
33,blue-collar,0,1,0,474,0,0,0,22,5,400,2,-1,0,3,0
39,services,0,1,0,282,1,0,0,17,5,243,1,-1,0,3,0
32,blue-collar,1,1,0,2,1,0,0,15,8,16,9,309,1,0,0
34,technician,2,1,0,60,0,0,0,7,1,274,2,-1,0,3,0
33,admin.,0,1,0,818,1,1,0,16,0,301,3,-1,0,3,0
